# This file is part of tsunami_lab.
# @author Alexander Breuer, alex.breuer AT uni-jena.de
#
# This file contains a collection of middle state water heights $h^*$ for the homogenous
# shallow water equations and given initial values $\begin{bmatrix}h \\  hu \end{bmatrix}_l$ and
# $\begin{bmatrix} h \\ hu \end{bmatrix}_r$ in a Riemann problem.
#
hLeft,hRight,huLeft,huRight,hStar
5880.414420345604,5880.414420345604,503.0596757037985,-503.0596757037985,5882.50911006413
10880.87950971547,10880.87950971547,-371.1424115919863,371.1424115919863,10879.74355048297
854.0113005710253,854.0113005710253,83.09644381001564,-83.09644381001564,854.9193959867499
4835.4747407572,4835.4747407572,-316.7316682854589,316.7316682854589,4834.020605612588
1165.068208682523,1165.068208682523,12.18508008741199,-12.18508008741199,1165.182188728938
10506.91273717975,10506.91273717975,-671.6189925456091,671.6189925456091,10504.82089322274
50.71963021641869,50.71963021641869,-1.005044467601321,1.005044467601321,50.67458317512158
8464.447006043742,8464.447006043742,-583.820382198874,583.820382198874,8462.421099228743
8927.50307919745,8927.50307919745,-602.6088211314028,602.6088211314028,8925.466922433086
9488.852266685617,9488.852266685617,-321.2609686878748,321.2609686878748,9487.799324393416
922.3927405156735,922.3927405156735,16.00933819694832,-16.00933819694832,922.5610469602572
4366.925876107247,4366.925876107247,236.8035477874724,-236.8035477874724,4368.070055792535
2838.664410337696,2838.664410337696,-168.3741597970078,168.3741597970078,2837.655516851632
8739.248009490111,8739.248009490111,185.8810862248885,-185.8810862248885,8739.882860116746
4712.433237384298,4712.433237384298,451.1794777942159,-451.1794777942159,4714.531890037798
9947.103673953679,9947.103673953679,-192.9619789719596,192.9619789719596,9946.485967446897
1986.415090152058,1986.415090152058,-144.5654791606667,144.5654791606667,1985.379617852248
2881.619257169697,2881.619257169697,108.2700198699311,-108.2700198699311,2882.263247986024
1589.822282742264,1589.822282742264,22.86911597028862,-22.86911597028862,1590.005410040668
1486.376866774734,1486.376866774734,138.8498230854627,-138.8498230854627,1487.52695277925
9495.378784052697,9495.378784052697,-559.9700439131501,559.9700439131501,9493.544134309734
6332.213207794123,6332.213207794123,120.1993840596923,-120.1993840596923,6332.695486673009
6006.222984658255,6006.222984658255,-595.9995552731591,595.9995552731591,6003.767900866232
1583.441260997768,1583.441260997768,124.9480137007705,-124.9480137007705,1584.443941554272
9317.758898876245,9317.758898876245,534.9365506120807,-534.9365506120807,9319.528325876099
6794.808201211376,6794.808201211376,-616.5625583144071,616.5625583144071,6792.420302604744
3833.552856486275,3833.552856486275,263.398293688027,-263.398293688027,3834.911220560841
5606.324723967824,5606.324723967824,-48.04230641253051,48.04230641253051,5606.119869116467
4389.04915267246,4389.04915267246,-43.23879916466078,43.23879916466078,4388.840776170396
829.8841733390663,829.8841733390663,-38.41744080543334,38.41744080543334,829.4584480219513
2620.704145266607,2620.704145266607,112.9072907278235,-112.9072907278235,2621.408364130322
1347.112725204513,1347.112725204513,-64.94306455808585,64.94306455808585,1346.54785226386
2008.924771408838,2008.924771408838,140.0734348088285,-140.0734348088285,2009.922685948832
2621.101437837733,2621.101437837733,48.00812002653928,-48.00812002653928,2621.400837070054
4557.908195608568,4557.908195608568,-34.75209496880903,34.75209496880903,4557.74384936383
542.4753424480813,542.4753424480813,37.97638928007691,-37.97638928007691,542.9960493176884
9860.468068604616,9860.468068604616,669.3212267106255,-669.3212267106255,9862.620230920671
10320.01047332954,10320.01047332954,-292.3946329554781,292.3946329554781,10319.091537562
5361.808482028838,5361.808482028838,-219.2518089899027,219.2518089899027,5360.852535337829
5344.206569243406,5344.206569243406,352.1319974896934,-352.1319974896934,5345.744584374488
3689.009113478903,3689.009113478903,164.8055512617591,-164.8055512617591,3689.875492570698
9831.388164420121,9831.388164420121,-786.7965451695779,786.7965451695779,9828.854829910884
4033.382590176109,4033.382590176109,185.041436698666,-185.041436698666,4034.312894022642
1214.76769607404,1214.76769607404,71.59364053865879,-71.59364053865879,1215.423617665742
8522.793342271791,8522.793342271791,848.008027967812,-848.008027967812,8525.726340735131
4257.217316127771,4257.217316127771,251.2192191620854,-251.2192191620854,4258.446697970053
2640.093916036795,2640.093916036795,-45.32032401426478,45.32032401426478,2639.812313065457
4412.032366258977,4412.032366258977,-22.85653057429976,22.85653057429976,4411.922502676462
1053.672778414309,1053.672778414309,73.89962956531485,-73.89962956531485,1054.399770612753
1441.644275138998,1441.644275138998,-65.33609436099384,65.33609436099384,1441.094926273955
10290.11860304062,10290.11860304062,932.642802193798,-932.642802193798,10293.05423506633
10443.95758293013,10443.95758293013,833.2053071436693,-833.2053071436693,10446.56080988123
6283.10348404208,6283.10348404208,-592.5505830808647,592.5505830808647,6280.716977800909
